first,second,spearman
own.shed_distance,delivery.unit0.shed_distance,1.0
own.crop.WHEAT.count,own.timing.WHEAT.present,0.9977871010716289
own.crop.WHEAT.count,own.timing.WHEAT.first_maturity_actions,-0.997589687064164
own.crop.WHEAT.count,own.timing.WHEAT.known_decay_present,0.9977871010716289
own.crop.WHEAT.count,own.timing.WHEAT.first_decay_actions,-0.9962610459377936
own.crop.WHEAT.bonus_water_opportunities,own.timing.WHEAT.water_now_increment_units,1.0
own.crop.WHEAT.bonus_water_opportunities,own.timing.WHEAT.refresh_increment_from_fertilizer_given_water,1.0
own.crop.CARROT.bonus_water_opportunities,own.timing.CARROT.water_now_increment_units,1.0
own.crop.CARROT.bonus_water_opportunities,own.timing.CARROT.refresh_increment_from_fertilizer_given_water,1.0
own.crop.MELON.bonus_water_opportunities,own.timing.MELON.water_now_increment_units,1.0
opponent.workers,opponent.next_hire_cost,0.9991907913995205
opponent.crop.WHEAT.count,opponent.timing.WHEAT.present,0.9978120304886521
opponent.crop.WHEAT.count,opponent.timing.WHEAT.first_maturity_actions,-0.9973642440905772
opponent.crop.WHEAT.count,opponent.timing.WHEAT.known_decay_present,0.9978120304886521
opponent.crop.WHEAT.count,opponent.timing.WHEAT.first_decay_actions,-0.9956059898384958
opponent.crop.WHEAT.harvestable_units,pressure.WHEAT.opponent_visible_ready_units,1.0
opponent.crop.WHEAT.bonus_water_opportunities,opponent.timing.WHEAT.water_now_increment_units,1.0
opponent.crop.WHEAT.bonus_water_opportunities,opponent.timing.WHEAT.refresh_increment_from_fertilizer_given_water,1.0
opponent.crop.CARROT.harvestable_units,pressure.CARROT.opponent_visible_ready_units,1.0
opponent.crop.CARROT.bonus_water_opportunities,opponent.timing.CARROT.water_now_increment_units,1.0
opponent.crop.CARROT.bonus_water_opportunities,opponent.timing.CARROT.refresh_increment_from_fertilizer_given_water,1.0
opponent.crop.STRAWBERRY.harvestable_units,pressure.STRAWBERRY.opponent_visible_ready_units,1.0
opponent.crop.MELON.harvestable_units,pressure.MELON.opponent_visible_ready_units,1.0
opponent.crop.MELON.bonus_water_opportunities,opponent.timing.MELON.water_now_increment_units,1.0
storage.night_overflow_if_pass,storage.night_overflow_after_sell_all,1.0
storage.ready_wave_overflow_after_sell_all,interactions.capacity_pressure_per_worker,0.9994513702671152
delivery.unit0.conditional_sale_value,delivery.unit0.value_per_delivery_action,0.9990901725457626
delivery.unit1.carried_units,delivery.unit1.conditional_sale_value,0.9964291576234422
delivery.unit1.carried_units,delivery.unit1.value_per_delivery_action,0.9958524284707507
delivery.unit1.conditional_sale_value,delivery.unit1.value_per_delivery_action,0.9995708450444972
delivery.unit1.delivery_terminal_slack,delivery.unit2.delivery_terminal_slack,0.9990137720042964
delivery.unit2.carried_units,delivery.unit2.conditional_sale_value,0.9967992920219813
delivery.unit2.carried_units,delivery.unit2.value_per_delivery_action,0.996126502103905
delivery.unit2.conditional_sale_value,delivery.unit2.value_per_delivery_action,0.999624341834607
delivery.unit3.carried_units,delivery.unit3.conditional_sale_value,0.9993671502315711
delivery.unit3.carried_units,delivery.unit3.value_per_delivery_action,0.9992443922815109
delivery.unit3.conditional_sale_value,delivery.unit3.value_per_delivery_action,0.9999112880578837
own.timing.WHEAT.water_now_increment_units,own.timing.WHEAT.refresh_increment_from_fertilizer_given_water,1.0
own.timing.WHEAT.present,own.timing.WHEAT.first_maturity_actions,-0.9988885721373902
own.timing.WHEAT.present,own.timing.WHEAT.known_decay_present,1.0
own.timing.WHEAT.present,own.timing.WHEAT.first_decay_actions,-0.997777471707756
own.timing.WHEAT.first_maturity_actions,own.timing.WHEAT.known_decay_present,-0.9988885721373902
own.timing.WHEAT.first_maturity_actions,own.timing.WHEAT.first_decay_actions,0.9988876632883518
own.timing.WHEAT.known_decay_present,own.timing.WHEAT.first_decay_actions,-0.997777471707756
own.timing.CARROT.water_now_increment_units,own.timing.CARROT.refresh_increment_from_fertilizer_given_water,1.0
own.timing.CARROT.present,own.timing.CARROT.first_maturity_actions,-0.9964812044351119
own.timing.CARROT.present,own.timing.CARROT.known_decay_present,1.0
own.timing.CARROT.first_maturity_actions,own.timing.CARROT.known_decay_present,-0.9964812044351119
own.timing.CARROT.first_maturity_actions,own.timing.CARROT.first_decay_actions,0.9969156760681162
own.timing.STRAWBERRY.known_decay_present,own.timing.STRAWBERRY.first_decay_actions,-0.9995805039102335
own.timing.MELON.present,own.timing.MELON.known_decay_present,1.0
own.timing.MELON.first_maturity_actions,own.timing.MELON.first_decay_actions,0.9979753298714333
opponent.timing.WHEAT.water_now_increment_units,opponent.timing.WHEAT.refresh_increment_from_fertilizer_given_water,1.0
opponent.timing.WHEAT.present,opponent.timing.WHEAT.first_maturity_actions,-0.9986946491158825
opponent.timing.WHEAT.present,opponent.timing.WHEAT.known_decay_present,1.0
opponent.timing.WHEAT.present,opponent.timing.WHEAT.first_decay_actions,-0.9977912967494031
opponent.timing.WHEAT.first_maturity_actions,opponent.timing.WHEAT.known_decay_present,-0.9986946491158825
opponent.timing.WHEAT.first_maturity_actions,opponent.timing.WHEAT.first_decay_actions,0.9990954669004395
opponent.timing.WHEAT.known_decay_present,opponent.timing.WHEAT.first_decay_actions,-0.9977912967494031
opponent.timing.CARROT.water_now_increment_units,opponent.timing.CARROT.refresh_increment_from_fertilizer_given_water,1.0
opponent.timing.CARROT.present,opponent.timing.CARROT.known_decay_present,1.0
opponent.timing.CARROT.first_maturity_actions,opponent.timing.CARROT.first_decay_actions,0.9976102247239943
opponent.timing.STRAWBERRY.known_decay_present,opponent.timing.STRAWBERRY.first_decay_actions,-0.9994720662172424
opponent.timing.MELON.present,opponent.timing.MELON.known_decay_present,1.0
opponent.timing.MELON.first_maturity_actions,opponent.timing.MELON.first_decay_actions,0.9978563919099219
pressure.WHEAT.own_held_and_ready_wave,pressure.WHEAT.wave_conditional_revenue,0.9999887172031123
pressure.WHEAT.own_held_and_ready_wave,pressure.WHEAT.wave_average_price,0.9980883365960168
pressure.WHEAT.own_held_and_ready_wave,pressure.WHEAT.wave_revenue_after_rival_supply_stress,0.9999878123093081
pressure.WHEAT.wave_conditional_revenue,pressure.WHEAT.wave_average_price,0.9982897988032722
pressure.WHEAT.wave_conditional_revenue,pressure.WHEAT.wave_revenue_after_rival_supply_stress,0.9999996902748731
pressure.WHEAT.wave_average_price,pressure.WHEAT.wave_revenue_after_rival_supply_stress,0.9982962240762704
pressure.CARROT.own_held_and_ready_wave,pressure.CARROT.wave_conditional_revenue,0.9994218362435545
pressure.CARROT.own_held_and_ready_wave,pressure.CARROT.wave_revenue_after_rival_supply_stress,0.9994312492959144
pressure.CARROT.wave_conditional_revenue,pressure.CARROT.wave_revenue_after_rival_supply_stress,0.9999990384212196
pressure.TOMATO.known_demand_next_day,pressure.TOMATO.wave_minus_known_day_demand,-1.0
pressure.STRAWBERRY.own_held_and_ready_wave,pressure.STRAWBERRY.wave_conditional_revenue,0.9997040345798592
pressure.STRAWBERRY.own_held_and_ready_wave,pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,0.9996753325193838
pressure.STRAWBERRY.wave_conditional_revenue,pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,0.9999944563430141
pressure.MELON.own_held_and_ready_wave,pressure.MELON.wave_conditional_revenue,0.9966331303506245
pressure.MELON.own_held_and_ready_wave,pressure.MELON.wave_revenue_after_rival_supply_stress,0.9965383269624888
pressure.MELON.wave_conditional_revenue,pressure.MELON.wave_average_price,0.9989779288022225
pressure.MELON.wave_conditional_revenue,pressure.MELON.wave_revenue_after_rival_supply_stress,0.9954534462999032
pressure.MELON.wave_average_price,pressure.MELON.wave_revenue_after_rival_supply_stress,0.9953256360489446
pressure.EGG.known_demand_next_day,pressure.EGG.wave_minus_known_day_demand,-1.0
pressure.MILK.known_demand_next_day,pressure.MILK.wave_minus_known_day_demand,-1.0
pressure.WOOL.known_demand_next_day,pressure.WOOL.wave_minus_known_day_demand,-1.0
