feature,family,distinct_development_values,minimum,maximum,nonzero_fraction,availability,status
market.WHEAT.normalized_price,market_curves,30,1.0,2.2,1.0,current_legal_observation,provisional_not_selected
market.WHEAT.normalized_supply,market_curves,618,-2.2025,0.0,0.994475138121547,current_legal_observation,provisional_not_selected
market.WHEAT.one_unit_price_impact,market_curves,2,0.0,1.0,0.03360957642725598,current_legal_observation,provisional_not_selected
market.WHEAT.sell_5_revenue,market_curves,105,121.0,275.0,1.0,current_legal_observation,provisional_not_selected
market.WHEAT.sell_20_revenue,market_curves,363,467.0,1091.0,1.0,current_legal_observation,provisional_not_selected
demand.WHEAT.current_daily_units,town_demand,8,1.0,43.0,1.0,current_legal_observation,provisional_not_selected
inventory.WHEAT.shed,logistics,19,0.0,20.0,0.7790055248618785,current_legal_observation,provisional_not_selected
inventory.WHEAT.carried,logistics,21,0.0,20.0,0.8121546961325967,current_legal_observation,provisional_not_selected
inventory.WHEAT.immediate_sale_value,market_curves,247,0.0,980.0,0.7790055248618785,current_legal_observation,provisional_not_selected
market.CARROT.price,market_curves,80,35.0,235.0,1.0,current_legal_observation,provisional_not_selected
market.CARROT.normalized_price,market_curves,80,1.0,6.714285714285714,1.0,current_legal_observation,provisional_not_selected
market.CARROT.normalized_supply,market_curves,308,-1.7066666666666668,0.0,0.994475138121547,current_legal_observation,provisional_not_selected
market.CARROT.one_unit_price_impact,market_curves,2,0.0,1.0,0.09185082872928177,current_legal_observation,provisional_not_selected
market.CARROT.sell_5_revenue,market_curves,164,168.0,1165.0,1.0,current_legal_observation,provisional_not_selected
market.CARROT.sell_20_revenue,market_curves,308,634.0,4515.0,1.0,current_legal_observation,provisional_not_selected
demand.CARROT.current_daily_units,town_demand,7,1.0,43.0,1.0,current_legal_observation,provisional_not_selected
inventory.CARROT.shed,logistics,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
inventory.CARROT.carried,logistics,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
inventory.CARROT.immediate_sale_value,market_curves,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market.TOMATO.price,market_curves,153,46.0,434.0,1.0,current_legal_observation,provisional_not_selected
market.TOMATO.normalized_price,market_curves,153,0.7666666666666667,7.233333333333333,1.0,current_legal_observation,provisional_not_selected
market.TOMATO.normalized_supply,market_curves,375,-2.29,0.15,0.9917127071823204,current_legal_observation,provisional_not_selected
market.TOMATO.one_unit_price_impact,market_curves,4,0.0,3.0,0.2265193370165746,current_legal_observation,provisional_not_selected
market.TOMATO.sell_5_revenue,market_curves,298,228.0,2146.0,1.0,current_legal_observation,provisional_not_selected
market.TOMATO.sell_20_revenue,market_curves,375,882.0,8208.0,1.0,current_legal_observation,provisional_not_selected
demand.TOMATO.current_daily_units,town_demand,6,1.0,31.0,1.0,current_legal_observation,provisional_not_selected
inventory.TOMATO.shed,logistics,7,0.0,6.0,0.05386740331491713,current_legal_observation,provisional_not_selected
inventory.TOMATO.carried,logistics,7,0.0,6.0,0.1171731123388582,current_legal_observation,provisional_not_selected
inventory.TOMATO.immediate_sale_value,market_curves,63,0.0,658.0,0.05386740331491713,current_legal_observation,provisional_not_selected
market.STRAWBERRY.price,market_curves,188,120.0,328.0,1.0,current_legal_observation,provisional_not_selected
market.STRAWBERRY.normalized_price,market_curves,188,1.0,2.7333333333333334,1.0,current_legal_observation,provisional_not_selected
market.STRAWBERRY.normalized_supply,market_curves,392,-6.14,0.0,0.994475138121547,current_legal_observation,provisional_not_selected
market.STRAWBERRY.one_unit_price_impact,market_curves,6,0.0,8.0,0.5904696132596685,current_legal_observation,provisional_not_selected
market.STRAWBERRY.sell_5_revenue,market_curves,392,580.0,1639.0,1.0,current_legal_observation,provisional_not_selected
market.STRAWBERRY.sell_20_revenue,market_curves,392,2034.0,6530.0,1.0,current_legal_observation,provisional_not_selected
demand.STRAWBERRY.current_daily_units,town_demand,7,1.0,37.0,1.0,current_legal_observation,provisional_not_selected
inventory.STRAWBERRY.shed,logistics,3,0.0,4.0,0.03591160220994475,current_legal_observation,provisional_not_selected
inventory.STRAWBERRY.carried,logistics,3,0.0,4.0,0.13789134438305709,current_legal_observation,provisional_not_selected
inventory.STRAWBERRY.immediate_sale_value,market_curves,49,0.0,854.0,0.03591160220994475,current_legal_observation,provisional_not_selected
market.MELON.price,market_curves,37,1.0,280.0,1.0,current_legal_observation,provisional_not_selected
market.MELON.normalized_price,market_curves,37,0.004,1.12,1.0,current_legal_observation,provisional_not_selected
market.MELON.normalized_supply,market_curves,48,-0.1,0.5266666666666666,0.994475138121547,current_legal_observation,provisional_not_selected
market.MELON.one_unit_price_impact,market_curves,6,0.0,6.0,0.7817679558011049,current_legal_observation,provisional_not_selected
market.MELON.sell_5_revenue,market_curves,48,5.0,1398.0,1.0,current_legal_observation,provisional_not_selected
market.MELON.sell_20_revenue,market_curves,48,20.0,5531.0,1.0,current_legal_observation,provisional_not_selected
demand.MELON.current_daily_units,town_demand,1,1.0,1.0,1.0,current_legal_observation,coverage_gap_constant
inventory.MELON.shed,logistics,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
inventory.MELON.carried,logistics,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
inventory.MELON.immediate_sale_value,market_curves,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market.EGG.price,market_curves,27,42.0,68.0,1.0,current_legal_observation,provisional_not_selected
market.EGG.normalized_price,market_curves,27,0.84,1.36,1.0,current_legal_observation,provisional_not_selected
market.EGG.normalized_supply,market_curves,324,-0.8795180722891566,0.2560240963855422,0.988950276243094,current_legal_observation,provisional_not_selected
market.EGG.one_unit_price_impact,market_curves,2,0.0,1.0,0.06629834254143646,current_legal_observation,provisional_not_selected
market.EGG.sell_5_revenue,market_curves,107,210.0,337.0,1.0,current_legal_observation,provisional_not_selected
market.EGG.sell_20_revenue,market_curves,302,840.0,1341.0,1.0,current_legal_observation,provisional_not_selected
demand.EGG.current_daily_units,town_demand,5,1.0,25.0,1.0,current_legal_observation,provisional_not_selected
inventory.EGG.shed,logistics,6,0.0,8.0,0.11256906077348067,current_legal_observation,provisional_not_selected
inventory.EGG.carried,logistics,6,0.0,8.0,0.5897790055248618,current_legal_observation,provisional_not_selected
inventory.EGG.immediate_sale_value,market_curves,63,0.0,397.0,0.11256906077348067,current_legal_observation,provisional_not_selected
market.MILK.price,market_curves,223,40.0,364.0,1.0,current_legal_observation,provisional_not_selected
market.MILK.normalized_price,market_curves,223,0.25,2.275,1.0,current_legal_observation,provisional_not_selected
market.MILK.normalized_supply,market_curves,376,-4.524590163934426,0.4672131147540984,0.9917127071823204,current_legal_observation,provisional_not_selected
market.MILK.one_unit_price_impact,market_curves,5,0.0,9.0,0.7016574585635359,current_legal_observation,provisional_not_selected
market.MILK.sell_5_revenue,market_curves,376,180.0,1819.0,1.0,current_legal_observation,provisional_not_selected
market.MILK.sell_20_revenue,market_curves,376,410.0,7249.0,1.0,current_legal_observation,provisional_not_selected
demand.MILK.current_daily_units,town_demand,6,1.0,31.0,1.0,current_legal_observation,provisional_not_selected
inventory.MILK.shed,logistics,4,0.0,12.0,0.031077348066298343,current_legal_observation,provisional_not_selected
inventory.MILK.carried,logistics,6,0.0,12.0,0.23687845303867403,current_legal_observation,provisional_not_selected
inventory.MILK.immediate_sale_value,market_curves,42,0.0,2403.0,0.031077348066298343,current_legal_observation,provisional_not_selected
market.WOOL.price,market_curves,89,1.0,247.0,1.0,current_legal_observation,provisional_not_selected
market.WOOL.normalized_price,market_curves,89,0.005,1.235,1.0,current_legal_observation,provisional_not_selected
market.WOOL.normalized_supply,market_curves,251,-2.1904761904761907,0.5619047619047619,0.9921731123388582,current_legal_observation,provisional_not_selected
market.WOOL.one_unit_price_impact,market_curves,7,0.0,6.0,0.6411141804788214,current_legal_observation,provisional_not_selected
market.WOOL.sell_5_revenue,market_curves,164,5.0,1235.0,1.0,current_legal_observation,provisional_not_selected
market.WOOL.sell_20_revenue,market_curves,248,20.0,4925.0,1.0,current_legal_observation,provisional_not_selected
demand.WOOL.current_daily_units,town_demand,3,1.0,25.0,1.0,current_legal_observation,provisional_not_selected
inventory.WOOL.shed,logistics,5,0.0,6.0,0.03798342541436464,current_legal_observation,provisional_not_selected
inventory.WOOL.carried,logistics,5,0.0,6.0,0.2578268876611418,current_legal_observation,provisional_not_selected
inventory.WOOL.immediate_sale_value,market_curves,38,0.0,1204.0,0.03798342541436464,current_legal_observation,provisional_not_selected
market.FERTILIZER.price,market_curves,52,49.0,100.0,1.0,current_legal_observation,provisional_not_selected
market.FERTILIZER.normalized_price,market_curves,52,0.49,1.0,1.0,current_legal_observation,provisional_not_selected
market.FERTILIZER.normalized_supply,market_curves,175,0.0,1.275,0.9392265193370166,current_legal_observation,provisional_not_selected
market.FERTILIZER.one_unit_price_impact,market_curves,2,0.0,1.0,0.12914364640883977,current_legal_observation,provisional_not_selected
market.FERTILIZER.sell_5_revenue,market_curves,175,243.0,498.0,1.0,current_legal_observation,provisional_not_selected
market.FERTILIZER.sell_20_revenue,market_curves,175,942.0,1962.0,1.0,current_legal_observation,provisional_not_selected
demand.FERTILIZER.current_daily_units,town_demand,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
inventory.FERTILIZER.shed,logistics,8,0.0,7.0,0.2969613259668508,current_legal_observation,provisional_not_selected
inventory.FERTILIZER.carried,logistics,8,0.0,7.0,0.6611418047882136,current_legal_observation,provisional_not_selected
inventory.FERTILIZER.immediate_sale_value,market_curves,187,0.0,641.0,0.2969613259668508,current_legal_observation,provisional_not_selected
inventory.WHEAT.seeds,logistics,3,0.0,2.0,0.4620165745856354,current_legal_observation,provisional_not_selected
inventory.CARROT.seeds,logistics,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
inventory.TOMATO.seeds,logistics,3,0.0,2.0,0.4261049723756906,current_legal_observation,provisional_not_selected
inventory.STRAWBERRY.seeds,logistics,3,0.0,2.0,0.3860497237569061,current_legal_observation,provisional_not_selected
inventory.MELON.seeds,logistics,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
inventory.GOOSE.unplaced,logistics,2,0.0,1.0,0.011049723756906077,current_legal_observation,provisional_not_selected
inventory.COW.unplaced,logistics,3,0.0,2.0,0.016574585635359115,current_legal_observation,provisional_not_selected
inventory.SHEEP.unplaced,logistics,2,0.0,1.0,0.011049723756906077,current_legal_observation,provisional_not_selected
own.cash,labor_land,972,17.0,58531.0,1.0,current_legal_observation,provisional_not_selected
own.workers,labor_land,2,1.0,4.0,1.0,current_legal_observation,provisional_not_selected
own.empty_tiles,labor_land,13,7.0,25.0,1.0,current_legal_observation,provisional_not_selected
own.weed_tiles,labor_land,8,0.0,7.0,0.5618093922651933,current_legal_observation,provisional_not_selected
own.unlocked_tiles,labor_land,1,25.0,25.0,1.0,current_legal_observation,coverage_gap_constant
own.next_hire_cost,labor_land,2,1.0,3.0,1.0,current_legal_observation,provisional_not_selected
own.worker_turns_today,labor_land,11,2.0,80.0,1.0,current_legal_observation,provisional_not_selected
own.water_actions_due,labor_land,11,0.0,10.0,0.85451197053407,current_legal_observation,provisional_not_selected
own.feed_actions_due,labor_land,7,0.0,6.0,0.5718232044198895,current_legal_observation,provisional_not_selected
own.shed_distance,labor_land,7,0.0,6.0,0.7907458563535912,current_legal_observation,provisional_not_selected
own.crop.WHEAT.count,crop_state,5,0.0,4.0,0.9578729281767956,current_legal_observation,provisional_not_selected
own.crop.WHEAT.mean_age,crop_state,24,0.0,4.0,0.9509668508287292,current_legal_observation,provisional_not_selected
own.crop.WHEAT.harvestable_units,crop_state,20,0.0,20.0,0.880524861878453,current_legal_observation,provisional_not_selected
own.crop.WHEAT.water_due,crop_state,5,0.0,4.0,0.75,current_legal_observation,provisional_not_selected
own.crop.WHEAT.death_risk_today,crop_state,3,0.0,2.0,0.029005524861878452,current_legal_observation,provisional_not_selected
own.crop.WHEAT.bonus_water_opportunities,crop_state,5,0.0,4.0,0.638121546961326,current_legal_observation,provisional_not_selected
own.crop.WHEAT.fertilized_count,crop_state,5,0.0,4.0,0.3052486187845304,current_legal_observation,provisional_not_selected
own.crop.CARROT.count,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.CARROT.mean_age,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.CARROT.harvestable_units,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.CARROT.water_due,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.CARROT.death_risk_today,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.CARROT.bonus_water_opportunities,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.CARROT.fertilized_count,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.TOMATO.count,crop_state,4,0.0,3.0,0.8743093922651933,current_legal_observation,provisional_not_selected
own.crop.TOMATO.mean_age,crop_state,43,0.0,12.0,0.8729281767955801,current_legal_observation,provisional_not_selected
own.crop.TOMATO.harvestable_units,crop_state,7,0.0,6.0,0.32136279926335176,current_legal_observation,provisional_not_selected
own.crop.TOMATO.water_due,crop_state,4,0.0,3.0,0.7493093922651933,current_legal_observation,provisional_not_selected
own.crop.TOMATO.death_risk_today,crop_state,2,0.0,1.0,0.020027624309392266,current_legal_observation,provisional_not_selected
own.crop.TOMATO.bonus_water_opportunities,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.TOMATO.fertilized_count,crop_state,4,0.0,3.0,0.40814917127071826,current_legal_observation,provisional_not_selected
own.crop.STRAWBERRY.count,crop_state,4,0.0,3.0,0.9723756906077348,current_legal_observation,provisional_not_selected
own.crop.STRAWBERRY.mean_age,crop_state,45,0.0,16.666666666666668,0.9668508287292817,current_legal_observation,provisional_not_selected
own.crop.STRAWBERRY.harvestable_units,crop_state,3,0.0,4.0,0.23181399631675875,current_legal_observation,provisional_not_selected
own.crop.STRAWBERRY.water_due,crop_state,4,0.0,3.0,0.7265193370165746,current_legal_observation,provisional_not_selected
own.crop.STRAWBERRY.death_risk_today,crop_state,2,0.0,1.0,0.0020718232044198894,current_legal_observation,provisional_not_selected
own.crop.STRAWBERRY.bonus_water_opportunities,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.STRAWBERRY.fertilized_count,crop_state,4,0.0,3.0,0.46408839779005523,current_legal_observation,provisional_not_selected
own.crop.MELON.count,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.MELON.mean_age,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.MELON.harvestable_units,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.MELON.water_due,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.MELON.death_risk_today,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.MELON.bonus_water_opportunities,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.crop.MELON.fertilized_count,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.animal.GOOSE.count,animal_state,3,0.0,2.0,0.994475138121547,current_legal_observation,provisional_not_selected
own.animal.GOOSE.yield_units,animal_state,6,0.0,8.0,0.30985267034990793,current_legal_observation,provisional_not_selected
own.animal.GOOSE.feed_due,animal_state,3,0.0,2.0,0.3867403314917127,current_legal_observation,provisional_not_selected
own.animal.GOOSE.escape_risk_today,animal_state,2,0.0,1.0,0.006906077348066298,current_legal_observation,provisional_not_selected
own.animal.GOOSE.fertilizer_available,animal_state,3,0.0,2.0,0.690377532228361,current_legal_observation,provisional_not_selected
own.animal.GOOSE.care_bonus_banked,animal_state,5,0.0,6.0,0.9240331491712708,current_legal_observation,provisional_not_selected
own.animal.COW.count,animal_state,3,0.0,2.0,0.988950276243094,current_legal_observation,provisional_not_selected
own.animal.COW.yield_units,animal_state,5,0.0,12.0,0.13397790055248618,current_legal_observation,provisional_not_selected
own.animal.COW.feed_due,animal_state,3,0.0,2.0,0.3878913443830571,current_legal_observation,provisional_not_selected
own.animal.COW.escape_risk_today,animal_state,3,0.0,2.0,0.04120626151012891,current_legal_observation,provisional_not_selected
own.animal.COW.fertilizer_available,animal_state,3,0.0,2.0,0.7382596685082873,current_legal_observation,provisional_not_selected
own.animal.COW.care_bonus_banked,animal_state,7,0.0,10.0,0.8950276243093923,current_legal_observation,provisional_not_selected
own.animal.SHEEP.count,animal_state,3,0.0,2.0,0.988950276243094,current_legal_observation,provisional_not_selected
own.animal.SHEEP.yield_units,animal_state,5,0.0,6.0,0.19313996316758747,current_legal_observation,provisional_not_selected
own.animal.SHEEP.feed_due,animal_state,3,0.0,2.0,0.5006906077348067,current_legal_observation,provisional_not_selected
own.animal.SHEEP.escape_risk_today,animal_state,2,0.0,1.0,0.02440147329650092,current_legal_observation,provisional_not_selected
own.animal.SHEEP.fertilizer_available,animal_state,3,0.0,2.0,0.6293738489871087,current_legal_observation,provisional_not_selected
own.animal.SHEEP.care_bonus_banked,animal_state,8,0.0,7.0,0.9074585635359116,current_legal_observation,provisional_not_selected
opponent.cash,labor_land,541,10.0,53330.0,1.0,current_legal_observation,provisional_not_selected
opponent.workers,labor_land,3,1.0,4.0,1.0,current_legal_observation,provisional_not_selected
opponent.empty_tiles,labor_land,21,0.0,25.0,0.6519337016574586,current_legal_observation,provisional_not_selected
opponent.weed_tiles,labor_land,7,0.0,6.0,0.3011049723756906,current_legal_observation,provisional_not_selected
opponent.unlocked_tiles,labor_land,1,25.0,25.0,1.0,current_legal_observation,coverage_gap_constant
opponent.next_hire_cost,labor_land,3,1.0,3.0,1.0,current_legal_observation,provisional_not_selected
opponent.worker_turns_today,labor_land,13,2.0,80.0,1.0,current_legal_observation,provisional_not_selected
opponent.water_actions_due,labor_land,25,0.0,25.0,0.8549723756906077,current_legal_observation,provisional_not_selected
opponent.feed_actions_due,labor_land,7,0.0,6.0,0.2900552486187845,current_legal_observation,provisional_not_selected
opponent.shed_distance,labor_land,9,0.0,8.0,0.7651933701657458,current_legal_observation,provisional_not_selected
opponent.crop.WHEAT.count,crop_state,5,0.0,4.0,0.47790055248618785,current_legal_observation,provisional_not_selected
opponent.crop.WHEAT.mean_age,crop_state,23,0.0,4.0,0.47513812154696133,current_legal_observation,provisional_not_selected
opponent.crop.WHEAT.harvestable_units,crop_state,20,0.0,20.0,0.44337016574585636,current_legal_observation,provisional_not_selected
opponent.crop.WHEAT.water_due,crop_state,5,0.0,4.0,0.375,current_legal_observation,provisional_not_selected
opponent.crop.WHEAT.death_risk_today,crop_state,2,0.0,1.0,0.019337016574585635,current_legal_observation,provisional_not_selected
opponent.crop.WHEAT.bonus_water_opportunities,crop_state,5,0.0,4.0,0.3149171270718232,current_legal_observation,provisional_not_selected
opponent.crop.WHEAT.fertilized_count,crop_state,5,0.0,4.0,0.1878453038674033,current_legal_observation,provisional_not_selected
opponent.crop.CARROT.count,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.crop.CARROT.mean_age,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.crop.CARROT.harvestable_units,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.crop.CARROT.water_due,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.crop.CARROT.death_risk_today,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.crop.CARROT.bonus_water_opportunities,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.crop.CARROT.fertilized_count,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.crop.TOMATO.count,crop_state,4,0.0,3.0,0.44129834254143646,current_legal_observation,provisional_not_selected
opponent.crop.TOMATO.mean_age,crop_state,43,0.0,12.0,0.44060773480662985,current_legal_observation,provisional_not_selected
opponent.crop.TOMATO.harvestable_units,crop_state,7,0.0,6.0,0.1664364640883978,current_legal_observation,provisional_not_selected
opponent.crop.TOMATO.water_due,crop_state,4,0.0,3.0,0.3819060773480663,current_legal_observation,provisional_not_selected
opponent.crop.TOMATO.death_risk_today,crop_state,2,0.0,1.0,0.006215469613259668,current_legal_observation,provisional_not_selected
opponent.crop.TOMATO.bonus_water_opportunities,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.crop.TOMATO.fertilized_count,crop_state,4,0.0,3.0,0.20303867403314918,current_legal_observation,provisional_not_selected
opponent.crop.STRAWBERRY.count,crop_state,4,0.0,3.0,0.4861878453038674,current_legal_observation,provisional_not_selected
opponent.crop.STRAWBERRY.mean_age,crop_state,45,0.0,16.666666666666668,0.48342541436464087,current_legal_observation,provisional_not_selected
opponent.crop.STRAWBERRY.harvestable_units,crop_state,3,0.0,4.0,0.12223756906077347,current_legal_observation,provisional_not_selected
opponent.crop.STRAWBERRY.water_due,crop_state,4,0.0,3.0,0.3680939226519337,current_legal_observation,provisional_not_selected
opponent.crop.STRAWBERRY.death_risk_today,crop_state,2,0.0,1.0,0.0013812154696132596,current_legal_observation,provisional_not_selected
opponent.crop.STRAWBERRY.bonus_water_opportunities,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.crop.STRAWBERRY.fertilized_count,crop_state,4,0.0,3.0,0.22997237569060774,current_legal_observation,provisional_not_selected
opponent.crop.MELON.count,crop_state,17,0.0,25.0,0.43370165745856354,current_legal_observation,provisional_not_selected
opponent.crop.MELON.mean_age,crop_state,40,0.0,12.0,0.4198895027624309,current_legal_observation,provisional_not_selected
opponent.crop.MELON.harvestable_units,crop_state,30,0.0,150.0,0.1298342541436464,current_legal_observation,provisional_not_selected
opponent.crop.MELON.water_due,crop_state,22,0.0,25.0,0.42265193370165743,current_legal_observation,provisional_not_selected
opponent.crop.MELON.death_risk_today,crop_state,6,0.0,5.0,0.049723756906077346,current_legal_observation,provisional_not_selected
opponent.crop.MELON.bonus_water_opportunities,crop_state,18,0.0,25.0,0.1850828729281768,current_legal_observation,provisional_not_selected
opponent.crop.MELON.fertilized_count,crop_state,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.animal.GOOSE.count,animal_state,3,0.0,2.0,0.4972375690607735,current_legal_observation,provisional_not_selected
opponent.animal.GOOSE.yield_units,animal_state,5,0.0,8.0,0.15400552486187846,current_legal_observation,provisional_not_selected
opponent.animal.GOOSE.feed_due,animal_state,3,0.0,2.0,0.19613259668508287,current_legal_observation,provisional_not_selected
opponent.animal.GOOSE.escape_risk_today,animal_state,2,0.0,1.0,0.004143646408839779,current_legal_observation,provisional_not_selected
opponent.animal.GOOSE.fertilizer_available,animal_state,3,0.0,2.0,0.35151933701657456,current_legal_observation,provisional_not_selected
opponent.animal.GOOSE.care_bonus_banked,animal_state,5,0.0,6.0,0.46408839779005523,current_legal_observation,provisional_not_selected
opponent.animal.COW.count,animal_state,3,0.0,2.0,0.494475138121547,current_legal_observation,provisional_not_selected
opponent.animal.COW.yield_units,animal_state,5,0.0,12.0,0.06767955801104972,current_legal_observation,provisional_not_selected
opponent.animal.COW.feed_due,animal_state,3,0.0,2.0,0.1871546961325967,current_legal_observation,provisional_not_selected
opponent.animal.COW.escape_risk_today,animal_state,3,0.0,2.0,0.011740331491712707,current_legal_observation,provisional_not_selected
opponent.animal.COW.fertilizer_available,animal_state,3,0.0,2.0,0.375,current_legal_observation,provisional_not_selected
opponent.animal.COW.care_bonus_banked,animal_state,7,0.0,10.0,0.44751381215469616,current_legal_observation,provisional_not_selected
opponent.animal.SHEEP.count,animal_state,3,0.0,2.0,0.494475138121547,current_legal_observation,provisional_not_selected
opponent.animal.SHEEP.yield_units,animal_state,5,0.0,6.0,0.09668508287292818,current_legal_observation,provisional_not_selected
opponent.animal.SHEEP.feed_due,animal_state,3,0.0,2.0,0.24654696132596685,current_legal_observation,provisional_not_selected
opponent.animal.SHEEP.escape_risk_today,animal_state,2,0.0,1.0,0.006906077348066298,current_legal_observation,provisional_not_selected
opponent.animal.SHEEP.fertilizer_available,animal_state,3,0.0,2.0,0.31077348066298344,current_legal_observation,provisional_not_selected
opponent.animal.SHEEP.care_bonus_banked,animal_state,8,0.0,7.0,0.4599447513812155,current_legal_observation,provisional_not_selected
storage.free_before_market,storage_interactions,37,62.0,100.0,1.0,current_legal_observation,provisional_not_selected
storage.free_after_sell_all,storage_interactions,2,99.0,100.0,1.0,current_legal_observation,provisional_not_selected
storage.night_overflow_if_pass,storage_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
storage.night_overflow_after_sell_all,storage_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
storage.ready_wave_overflow_after_sell_all,storage_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
storage.carried_plus_ready_units,storage_interactions,48,0.0,49.0,0.977670349907919,current_legal_observation,provisional_not_selected
storage.ready_wave_units,storage_interactions,31,0.0,30.0,0.8970994475138122,current_legal_observation,provisional_not_selected
storage.nonsellable_capacity_lock,storage_interactions,2,0.0,1.0,0.008287292817679558,current_legal_observation,provisional_not_selected
storage.carry_fraction_of_capacity,storage_interactions,39,0.0,0.38,0.8206721915285451,current_legal_observation,provisional_not_selected
capital.receipt_wait_scenario_actions,cashflow,11,5.0,33.0,1.0,current_legal_observation,provisional_not_selected
