seed,seat,opponent,arm,episode_id,step,variant,same_state_attribution_passed,market_changed_on_same_state,candidate_callback_ms,opponent_callback_ms,same_state_control_callback_ms,own_observation_sha256,opponent_observation_sha256,own_cash_before,opponent_cash_before,own_cash_after,opponent_cash_after,next_public_state_sha256
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,715,control,True,False,4.839185989112593,1.8900249997386709,0.0,7e07931bd2241f10acae386b050c4e3b71d364ed7c93e451e1f8b107579dcfb4,5f7d2aa5f0b73f30855472b701decd421e0ce99d1203eba72ad2f3f5c9e50ae5,42851.0,44033.0,42851.0,44033.0,cc220709d3cbc27bda242edcec334c5df48a5c48ad875e1ffbef880b6f5784ff
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,716,control,True,False,4.792660009115934,1.862165008787997,0.0,7cdee2949a66fcce9cb55cf92fc44f236a6d296dc08b543fe4754fb48bb0a027,d5e67192e9b6dc99e97ac702fe3da7e74d5c9363b57772aa7984af7dc0f03c36,42851.0,44033.0,43838.0,44033.0,3ff07674e06d562ed7b772d30c70dd73f14005ba74ddd7a0da8feaade4ed1f31
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,717,control,True,False,4.7063770034583285,1.8107259966200218,0.0,fdfaeed34366d50afcba949909deb65c181e124bd60bd161cc3366798226b4a6,f6bc3783d77c77763fbdabda499dfa4e2f15b83afe3547df7196a2196e928abc,43838.0,44033.0,44754.0,44033.0,b1b79dc27cf92dfe37195fbfa7a2ba6273eee83efb15b9bce33d4be77a1ed1f8
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,718,control,True,False,4.124503000639379,1.9346790068084374,0.0,2fc66f1d89030e6ec15f7e09bc298099a944dd56122020995c4221d77261a0f5,5abeaf63f939d9a79f41c1a91bc45f71015664f22e66b8039c3bfb89543b0971,44754.0,44033.0,44840.0,44082.0,917f7c4296ddcb26324d1e455b590af2c6c4f0863219e8050df8de1a0e40e8c8
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,696,aligned,True,False,6.475236004916951,0.9616200113669038,6.205628989846446,ad754db69854fa7f48540d24129211a2874dd953fcd30ea8bfcf2d58892795d9,132ee0e1611a88dd51309427dad79af4ce19e1c94af632de11942b4024bba3c2,41150.0,41150.0,42854.0,42563.0,7fd4204e92e9a0874efc616d15ce7d4db855a096cfbec149792f6dc86db61bac
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,697,aligned,True,False,9.923942998284474,1.2826050078729168,9.723163995658979,c0363d08176ee1cd1e1d8a41c595c8343a80aadb92165a79186349342f3e2387,29104ee0fe6f6bc47a04974ee34aabcfcaca23e3b05e921f993f7a4982b0fd06,42854.0,42563.0,42853.0,42562.0,fa726ec543c9a68275242095753f4195b93c4be8a672f85a538de554c5e1727b
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,698,aligned,True,False,13.475443003699183,1.5678799973102286,13.351320012588985,878c65f1bf6722797420e936a317882de6d7ffc0aec0935b6b6ddabe70c2ec23,3f64bdeef2a260700b5bd5b869471e88c99b5c58232880ed77a52458824c8abf,42853.0,42562.0,42851.0,42560.0,e9c58955875ae3707f86b7e63d1e0ff4ffd5af74e32c8c6a1528097f5ae73c40
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,699,aligned,True,False,15.619646990671754,1.897412003017962,15.97267399483826,3a0f0d06fb39c85482e9571f0dc308cbfb842956a3a60a02ae47fec25e4d427d,27c2f159584b1b9efd7f648ec0e6e82d11cf777cfc376c70a7ed2dd4f47b06a8,42851.0,42560.0,42851.0,42560.0,c19c9bacd6e7c04fe9005f78d651f75cfe8c976e4fb9d85800f3472609e29b48
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,700,aligned,True,False,15.742944000521675,1.9150309963151813,15.39010000124108,64ed3e9f4eafdfd6e45d08b7b5058f5e3ef841dde9953fc1b3b207c1b176b482,d64d98ca69e8986abe6848a60e41bc76d30d0f8173258a2fd40cec55165fc724,42851.0,42560.0,42851.0,42646.0,422926a76ebb89521aa2f3f7b7e99de58af5262343accbc9740a3a7681e12202
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,701,aligned,True,False,15.931942005408928,1.8677960033528507,15.421349002281204,ba07c6299c0c76f4d85b37579e28c8284e662235a659d211d5925c017a10622b,667fa9af1f75f09bc5183d02ffc7154f8633a22c9d9256f2154aad2af8540a00,42851.0,42646.0,42851.0,42646.0,9d0560cb4c2a6e13dde1ccecba7ed4845073abd62be12f38ad9498628ab4089e
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,702,aligned,True,False,15.877436002483591,2.1844910079380497,15.377333998912945,3c508a3d7cd9fa0376b1c96dc29ba546f093325116c378611c1c71206c96a5f2,9142decba0fec50624513f51bed005f05cb0725097927c51a73c74633cc9879d,42851.0,42646.0,42851.0,42697.0,4452bb90f2f606d9b9dcf1825edcde4f4758d6ba3f56dce915b3a78f3071b451
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,703,aligned,True,False,14.214815993909724,1.7944759892998263,14.087202987866476,7d9678b179ca461a6d97d6e460f5c910a2ed3ff86e6b6dc16557bdf256af2f04,22d5307252ea0e731ff559b10a84d3e78d60a3218c28c17824fadac85acf7001,42851.0,42697.0,42851.0,42697.0,04ac2d9f21c969ad5d65c296288cac56b6e6471fd544a373b92845e1e7f8a2e2
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,704,aligned,True,False,14.22827600617893,1.9193240004824474,14.042087001143955,7d24c4dbffeca57778538a99dbaf8505c11f704e90678639061193802dc7bd5d,d89da18ab5d94fcd4901d55c466fe82900692fd7bbe4ba4238043a5e5223c0c1,42851.0,42697.0,42851.0,42697.0,ebed1924ef63d714dda33c84e2799b0750beead044ec9ba65d095cbead93ed72
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,705,aligned,True,False,14.059141991310753,1.9222569972043857,13.81583399779629,7a46c6120dcb2ea3c496e9849cdffbee9080432ed3ef0d12dfe5a34f9f441673,0afd1ebc4c08205570054653e794df1a4da8f2c7fb15387f5d276daaed15fbc0,42851.0,42697.0,42851.0,42697.0,a639391ed081a5fe773469b7b37da4c1108b7e8e5af9504427252472298e6df9
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,706,aligned,True,False,12.05479099007789,2.0371470018289983,12.386358008370735,c150ddd316c406aa9f8481fe9c6629beb2218bb30fe581cb7f9ff3e0a23066d5,9c3a84e3032132e0c046b00ea507bcc01dfe35a8eb949d75d0dbd84332e9901a,42851.0,42697.0,42851.0,43880.0,284e8025d7aa824f29e4827bac9b3d3cbc67584407601e1af1b93e713b2d7204
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,707,aligned,True,False,10.555512009887025,1.8801450059982017,10.576829998171888,27e1b7b92d5c72bce3510acbaa2bce66251e8a9dc7a2dd84c8e2debe03b96f5d,c84837f728203e1d6bc4a809795610ee82eabb994accfd2788de43d9730b4c60,42851.0,43880.0,42851.0,43880.0,64172b0c41b7c49582c02c5aed9f8121bc391399874f91e28e57451a17f4c900
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,708,aligned,True,False,11.533955010236241,1.9552860030671582,11.211080985958688,fde5c90ce0f553448a97f35b9f0dabcedaa79d06b5d60d0d9baa325f87955875,7657ad3e4cdd396994f6ec066a5f847aaff13b60312f49a33c8be2635c53e728,42851.0,43880.0,42851.0,43931.0,6241003fa131c9bf28f80ab6372614419bafe19a433b6b3e591283c8da368797
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,709,aligned,True,False,9.012296999571845,1.8833530048141256,9.336247007013299,d05e05b01e16603fe92e847a10acc1cf254b45e62a48511f6cf0e077d4b53bde,80227f08c2410c4f6b1aa39d8f8f997e21c3fe3aa27f405dfb71f3bb7491c031,42851.0,43931.0,42851.0,43931.0,6ba71d6efddb054c30d9c54c16cb7661c0a0c2b2dbd5dae4d07f2812bef017c7
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,710,aligned,True,True,8.705432002898306,1.9664959982037544,8.630778989754617,f70642ef160c0563630b9339f1c3aa9a90ca373c28fa777e7c219a2eed5c7c0f,7b9244430746f62055995c95d20e509fe9ae171fa82af9d75da3d22300c31270,42851.0,43931.0,42851.0,43982.0,e9957f6c26eab8a7531b7dfb45dea3c9b525c0cff88801f86c9b2dfa2d1c5ec8
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,711,aligned,True,True,8.195604008506052,1.819109995267354,8.53771300171502,aa13dfb5912720266cd95f41766fdbbf73bdeabb149d0ae914eacf2b7df542a6,3a8c8da78a33d62c4a9aab289931f362f8792ab18d72aca18c62e38461289938,42851.0,43982.0,42851.0,43982.0,7fe442c2db45fd11069ce845c64cbc0c3d8ec16a5abbea35169f4714bb43b67a
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,712,aligned,True,False,7.819297999958508,1.7680019955150783,7.707882003160194,37897dec6f25a0c9f9109ba06f4faae05d3a4814ee583c00f26273c157da1001,cf858c0d42647a6f853892cda9a65608c563be249f972c72ac0773185eb1908c,42851.0,43982.0,42851.0,43982.0,4c86692d3d12c585c035e684b07917e1e6f65f62975bce000d302be7cdd802bd
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,713,aligned,True,False,5.0875509914476424,1.7744110082276165,5.231352013652213,578eda3f99f9952677d923db146169443f65dbe5b4b5474f0fbd1eb8fe83d2d9,7d894d4372edbe2c6279b5d7a27fce1a99ecc65ea3c99945c48fbbd0a3554025,42851.0,43982.0,42851.0,43982.0,c9ed46326e316924520da7c78dd5ebdee22db1fad53fbbf96b292d14e1c2b601
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,714,aligned,True,False,5.447674993774854,1.8126439972547814,4.968419001670554,c8945c9d31256fd865163589151cfc69c634c6137116823f6ed087f573267fd3,00ca5e6d99db5b8d9dd6ce5e225d8d8c285e5ec54f59a5cef34f42a4dc4ea66e,42851.0,43982.0,42851.0,44033.0,2554a1f37d7d31760b6c9e1e2aacd31ac6a8075981001cebc5d1be3ee0f35ea0
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,715,aligned,True,False,4.412934998981655,1.706650000414811,4.45755900000222,7e07931bd2241f10acae386b050c4e3b71d364ed7c93e451e1f8b107579dcfb4,5f7d2aa5f0b73f30855472b701decd421e0ce99d1203eba72ad2f3f5c9e50ae5,42851.0,44033.0,42851.0,44033.0,cc220709d3cbc27bda242edcec334c5df48a5c48ad875e1ffbef880b6f5784ff
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,716,aligned,True,True,4.508151003392413,1.6631530015729368,4.473893000977114,7cdee2949a66fcce9cb55cf92fc44f236a6d296dc08b543fe4754fb48bb0a027,d5e67192e9b6dc99e97ac702fe3da7e74d5c9363b57772aa7984af7dc0f03c36,42851.0,44033.0,44552.0,44033.0,effbb61c35520d304c5ee30e35b0fef22c044d679aade673a4e34377df1d40d4
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,717,aligned,True,True,4.372516006696969,1.6298109985655174,4.426799001521431,05a4d4fd9517dbb27bbf519667537263b8a55b8d51eeea673c75b25aafee5971,04975597d88a486d004798ab0fbc0ca676cce6fca7da31527ed7f7af6727f8a2,44552.0,44033.0,44837.0,44033.0,57c7d87dbb0ac3fda1932b7f56decfcee3f26d0bc7e8ef5c2dc21816ce082d65
1601,0,livestock_fertilizer,coordinated,c3c1b698f20aad8101da,718,aligned,True,False,4.0181799995480105,1.7064830026356503,4.291886012651958,5f138bacdd9add105827ab3f5543b3b45a9f0058909fbc4f3a8e625c16a524fd,1130477fe29970003d2265db2666461a3424de62fa120451341516ce8f5496f1,44837.0,44033.0,44837.0,44082.0,6f6559279e7e63ec275611b04b65b816ef58330f4c342185a0528316a38c2241
